6.690000	1.09374367679	lawyer	evidence	0	1.458333
6.710000	0.922043099983	psychology	science	1	0.777778
6.720000	2.11974885216	bed	closet	0	1.111111
6.730000	1.2242809186	movie	critic	0	1.304348
6.770000	2.75322057977	love	sex	0	1.913043
6.770000	2.60559159957	television	radio	2	0.600000
6.780000	0.742329325497	computer	laboratory	1	2.000000
6.810000	1.39788388338	student	professor	0	1.111111
6.810000	0.996714827927	football	basketball	1	0.750000
6.810000	1.03990532702	concert	virtuoso	0	2.500000
6.850000	0.831149488053	drug	abuse	0	2.608155
6.850000	2.14187799863	tiger	mammal	1	1.612903
6.850000	7.02020414754	psychology	fear	1	0.800000
6.850000	6.1546415229	cup	tableware	0	0.500000
6.870000	6.31592244047	drink	eat	0	0.600000
6.880000	1.80285427889	opera	performance	1	0.789474
6.940000	1.81163030423	FBI	fingerprint	1	1.428571
7.000000	0.453507335028	doctor	nurse	0	3.065319
7.000000	0.978172089816	tiger	animal	1	0.848101
7.000000	5.3763151811	psychology	anxiety	1	0.777778
7.030000	1.93482727797	stroke	hospital	0	1.758621
7.030000	0.877346902965	game	victory	0	1.875000
7.080000	4.9943064906	company	stock	0	0.800000
7.080000	2.22336354884	tiger	carnivore	0	1.235294
7.160000	2.98284862043	summer	drought	0	1.200000
7.190000	0.392575301832	museum	theater	0	1.486486
7.230000	1.97699176978	psychology	health	1	1.750000
7.250000	2.6065831865	cup	drink	0	1.108696
7.270000	0.785449084441	jaguar	car	0	3.659091
7.310000	0.830525465157	country	citizen	0	1.000000
7.350000	13.6113682147	tiger	cat	1	0.500000
7.350000	5.90964158024	physics	chemistry	2	0.666667
7.380000	0.19527031856	movie	star	0	2.659091
7.380000	4.67058372955	hundred	percent	1	1.333333
7.420000	10.3040732001	jaguar	cat	1	0.500000
7.440000	5.35400693879	Mexico	Brazil	2	0.500000
7.460000	2.90688379151	book	paper	2	0.666667
7.460000	2.50224576557	book	library	2	0.666667
7.470000	3.06061236732	seafood	sea	1	0.666667
7.480000	4.82632470547	psychology	cognition	2	0.600000
7.500000	1.69760264554	telephone	communication	0	1.424658
7.520000	1.20501672563	food	fruit	1	2.401130
7.530000	2.3209826112	canyon	landscape	0	0.769231
7.530000	1.92323226107	day	dawn	0	0.666667
7.570000	14.0862926286	money	property	0	0.500000
7.580000	2.99569817742	computer	internet	0	1.000000
7.590000	2.90040866758	century	year	1	0.500000
7.620000	3.89006671464	computer	keyboard	0	0.851852
7.630000	5.05474286523	dividend	payment	0	1.200000
7.690000	2.01454095662	psychology	mind	1	2.113208
7.690000	0.615489532677	game	team	1	2.727273
7.720000	9.09777377476	television	film	1	0.500000
7.730000	1.45360880189	wood	forest	0	1.272727
7.780000	1.01751447669	dollar	yen	1	1.500000
7.810000	3.15911847958	cell	phone	0	0.842105
7.810000	0.727789325368	lobster	food	0	2.481122
7.830000	5.11001870267	aluminum	metal	2	0.666667
7.850000	5.33971250988	baby	mother	0	0.714286
7.880000	4.50377416275	life	death	2	1.312500
7.890000	13.5149745918	liquid	water	2	0.666667
7.920000	2.4222459064	movie	theater	1	1.304348
7.920000	4.22291947315	planet	space	1	3.042801
7.940000	3.32422495695	planet	astronomer	2	1.000000
7.940000	0.356214790394	soap	opera	0	2.171429
8.000000	8.29379955545	tiger	jaguar	2	0.500000
8.000000	2.87426526594	closet	clothes	1	0.666667
8.020000	9.18273645546	planet	sun	2	1.428571
8.060000	3.97236820675	planet	constellation	0	1.250000
8.080000	3.8991827313	psychology	psychiatry	1	1.866667
8.080000	3.7836508447	planet	moon	1	1.800000
8.110000	11.9988961016	planet	galaxy	1	1.428571
8.120000	1.74177490346	bank	money	2	2.580645
8.120000	1.99616735867	physics	proton	0	1.875000
8.130000	7.35088725209	vodka	brandy	0	0.857143
8.130000	1.01018672291	war	troops	0	1.428571
8.130000	14.5524397165	Harvard	Yale	2	0.500000
8.160000	1.39308167777	news	report	0	1.333333
8.210000	2.46691862129	psychology	Freud	1	1.961207
8.270000	9.84707492639	money	wealth	1	1.000000
8.300000	7.13689273964	man	woman	1	0.857143
8.340000	5.99179124599	seafood	food	2	0.666667
8.360000	3.70617448669	championship	tournament	0	1.000000
8.380000	0.57668430744	law	lawyer	2	1.333333
8.420000	1.51249090615	money	dollar	0	2.018182
8.440000	13.0111766007	calculation	computation	2	1.714286
8.450000	8.62403518606	planet	star	2	1.000000
8.460000	2.4798143115	Jerusalem	Israel	2	0.666667
8.460000	5.10850463852	vodka	gin	0	0.857143
8.500000	1.74177490346	money	bank	2	2.580645
8.500000	10.3927417092	computer	software	1	1.000000
8.530000	5.98816738125	murder	manslaughter	2	0.666667
8.590000	1.78072190466	OPEC	oil	0	1.666667
8.620000	0.767267155518	Maradona	football	0	1.516129
8.660000	14.1709297547	mile	kilometer	2	0.500000
8.700000	1.68437506316	seafood	lobster	2	2.538462
8.790000	14.1958746788	furnace	stove	0	0.750000
8.940000	100000.0	car	automobile	0	0.500000
9.030000	1.52050553768	football	soccer	2	0.500000
9.040000	1.17413888654	money	currency	2	1.772727
9.080000	8.00832866181	money	cash	2	0.500000
9.100000	9.59444289867	coast	shore	2	0.666667
9.150000	8.00832866181	money	cash	2	0.500000
9.290000	100000.0	midday	noon	0	0.500000
9.440000	9.89334969034	fuck	sex	0	0.500000
10.000000	100000.0	tiger	tiger	0	0.500000
